"Delete Tag","Delete Tag","duplicate (58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Tag/Edit.php, 40-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Edit.php)"
"Delete Template","Delete Template","duplicate (72-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Email/Template/Edit.php, 142-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Newsletter/Template/Edit.php)"
Description,Description,"duplicate (54-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Page/Edit/Tab/Meta.php, 62-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Catalog/Edit/Tab/Main.php, 63-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Catalog/Edit/Tab/Main.php, 62-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Quote/Edit/Tab/Main.php, 63-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Quote/Edit/Tab/Main.php)"
Disabled,Disabled,"duplicate (88-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Block/Edit/Form.php, 78-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Block/Grid.php, 92-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Page/Edit/Tab/Main.php, 88-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Page/Grid.php, 74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Website/Edit/Form.php, 41-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Cache/Form.php, 74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Store/Edit/Form.php, 74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Catalog/Edit/Tab/Main.php, 74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Quote/Edit/Tab/Main.php, 75-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/Tag.php, 77-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tab/Tag.php, 67-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Edit/Form.php, 101-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Grid/Pending.php, 66-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Grid/All.php, 70-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Tag/Edit/Form.php, 97-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Tag/Grid.php)"
Discount,Discount,"duplicate (112-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/Edit/Items.php, 112-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/View/Items.php, 139-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tab/Bundle/Option/Grid.php, 90-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/edit/form.phtml, 89-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/view/form.phtml, 90-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/invoice/create.phtml)"
Edit,Edit,"duplicate (46-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Widget/View/Container.php, 100-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/Tags.php, 100-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/Reviews.php, 126-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/Grid.php)"
"Edit Block","Edit Block","duplicate (79-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Cms/BlockController.php, 79-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Cms/BlockController.php)"
"Edit Invoice","Edit Invoice","duplicate (300-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Sales/InvoiceController.php, 47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Cmemo/View.php, 47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Invoice/View.php)"
"Edit Newsletter Template","Edit Newsletter Template","duplicate (58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Newsletter/TemplateController.php, 227-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Newsletter/Template/Edit.php)"
"Edit Order","Edit Order","duplicate (74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Sales/OrderController.php, 74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Sales/OrderController.php, 39-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/View.php, 51-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/View.php)"
"Edit Page","Edit Page","duplicate (79-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Cms/PageController.php, 79-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Cms/PageController.php)"
"Edit Poll","Edit Poll","duplicate (46-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/PollController.php, 46-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/PollController.php)"
"Edit Poll Answer","Edit Poll Answer","duplicate (37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Poll/AnswerController.php, 37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Poll/AnswerController.php, 35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Poll/Answer/Edit/Form.php)"
"Edit Product Attribute","Edit Product Attribute","duplicate (94-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/Product/AttributeController.php, 94-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/Product/AttributeController.php, 52-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit.php)"
"Edit Queue","Edit Queue","duplicate (160-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Newsletter/QueueController.php, 160-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Newsletter/QueueController.php)"
"Edit Role","Edit Role","duplicate (57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Permissions/RoleController.php, 58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Permissions/RoleController.php, 24-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/permissions/roleinfo.phtml)"
"Edit Rule","Edit Rule","duplicate (76-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Promo/CatalogController.php, 76-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Promo/CatalogController.php, 85-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Promo/QuoteController.php, 85-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Promo/QuoteController.php)"
"Edit Rule '%s'","Edit Rule '%s'","duplicate (54-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Catalog/Edit.php, 50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Quote/Edit.php)"
"Edit Search","Edit Search","duplicate (76-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/SearchController.php, 76-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Catalog/SearchController.php)"
"Edit Store","Edit Store","duplicate (62-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/System/StoreController.php, 62-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/System/StoreController.php, 151-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Config/Tabs.php)"
"Edit Tag","Edit Tag","duplicate (74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/TagController.php, 74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/TagController.php)"
"Edit Tag '%s'","Edit Tag '%s'","duplicate (64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Tag/Edit.php, 46-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Edit.php)"
"Edit Tax Rate","Edit Tax Rate","duplicate (81-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Tax/RateController.php, 81-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Tax/RateController.php, 84-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Tax/RateController.php)"
"Edit Tax Rule","Edit Tax Rule","duplicate (78-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Tax/RuleController.php, 78-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Tax/RuleController.php, 81-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Tax/RuleController.php)"
"Edit Template","Edit Template","duplicate (58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/System/Email/TemplateController.php, 58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Newsletter/TemplateController.php)"
"Edit User","Edit User","duplicate (69-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Permissions/UserController.php, 69-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Permissions/UserController.php)"
"Edit User '%s'","Edit User '%s'","duplicate (45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/User/Edit.php, 28-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/permissions/userinfo.phtml)"
"Edit Website","Edit Website","duplicate (62-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/System/WebsiteController.php, 62-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/System/WebsiteController.php, 141-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Config/Tabs.php)"
Email,Email,"duplicate (28-/home/vasily/dev/magento/app/code/core/Mage/Admin/Model/Mysql4/Permissions/User.php, 73-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Account/Edit/Form.php, 93-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Newsletter/Subscriber/Grid.php, 87-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Online/Grid.php, 72-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/Tags.php, 72-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/Reviews.php, 73-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Grid.php, 80-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/Create/Customer/Grid.php, 133-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/Main.php, 70-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tab/Tag/Customer.php, 110-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/Role/Grid/User.php, 69-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/Grid/User.php, 74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/Tab/Useredit.php, 78-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/User/Edit/Tab/Main.php, 73-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/User/Grid.php, 74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Grid/Customers.php)"
"Email Address","Email Address","duplicate (24-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/billing/address/form.phtml, 22-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/billing/address.phtml, 22-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/shipping/address.phtml)"
Empty,Empty,"duplicate (210-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Set/Main.php, 346-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/catalog/product/attribute/set/main.phtml)"
Enabled,Enabled,"duplicate (87-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Block/Edit/Form.php, 79-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Block/Grid.php, 91-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Page/Edit/Tab/Main.php, 89-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Page/Grid.php, 75-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Website/Edit/Form.php, 42-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Cache/Form.php, 75-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Store/Edit/Form.php, 73-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Catalog/Edit/Tab/Main.php, 73-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Quote/Edit/Tab/Main.php)"
"Expiration Date","Expiration Date","duplicate (37-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/payment/form/ccsave.phtml, 37-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/payment/form/cc.phtml)"
"Export Tax Rates","Export Tax Rates","duplicate (43-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/tax/importExport.phtml, 45-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/tax/importExport.phtml)"
Fax,Fax,"duplicate (73-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/billing/address/form.phtml, 58-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/billing/address.phtml, 72-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/shipping/address/form.phtml, 58-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/shipping/address.phtml)"
"Filterable (no results)","Filterable (no results)","duplicate (73-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/Front.php, 141-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Grid.php)"
"Filterable (with results)","Filterable (with results)","duplicate (72-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/Front.php, 140-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Grid.php)"
"First Name","First Name","duplicate (52-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Account/Edit/Form.php, 53-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Account/Edit/Form.php, 71-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Online/Grid.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/Tags.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/Reviews.php, 65-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Grid.php, 72-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/Create/Customer/Grid.php, 60-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Edit/Tab/Tag/Customer.php, 98-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/Role/Grid/User.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/Grid/User.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/Tab/Useredit.php, 47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/Tab/Useredit.php, 62-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/User/Edit/Tab/Main.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/User/Edit/Tab/Main.php, 63-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Permissions/User/Grid.php, 59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Report/Review/Customer/Grid.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Report/Shopcart/Customer/Grid.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Report/Tag/Customer/Grid.php, 59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Report/Tag/Popular/Detail/Grid.php, 68-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Customer/Grid.php, 66-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Grid/Customers.php, 29-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/billing/address/form.phtml, 26-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/billing/address.phtml, 28-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/shipping/address/form.phtml, 26-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/create/shipping/address.phtml)"
for,for,"duplicate (133-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/controllers/Sales/Order/CreateController.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/Create.php)"
"Free ground shipping","Free ground shipping","duplicate (64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Quote/Edit/Tab/Action.php, 65-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Quote/Edit/Tab/Action.php)"
From,From,"duplicate (33-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Widget/Grid/Column/Filter/Range.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Widget/Grid/Column/Filter/Date.php)"
"From Date","From Date","duplicate (113-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Catalog/Edit/Tab/Main.php, 114-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Catalog/Edit/Tab/Main.php, 128-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Quote/Edit/Tab/Main.php, 129-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Quote/Edit/Tab/Main.php)"
"Frontend Model","Frontend Model","duplicate (89-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/System.php, 90-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/System.php)"
"Frontend Properties","Frontend Properties","duplicate (38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/Front.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tabs.php, 50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tabs.php)"
"General Information","General Information","duplicate (48-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Block/Edit/Form.php, 40-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Page/Edit/Tab/Main.php, 42-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Page/Edit/Tabs.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Cms/Page/Edit/Tabs.php, 46-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Website/Edit/Form.php, 41-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Currency/Edit/Tabs.php, 46-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/System/Store/Edit/Form.php, 41-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Catalog/Edit/Tab/Main.php, 41-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Quote/Edit/Tab/Action.php, 41-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Promo/Quote/Edit/Tab/Main.php, 77-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Invoice/Create/Form.php, 46-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Search/Edit/Form.php, 51-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Category/Tab/General.php, 44-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Category/Tabs.php, 46-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Edit/Form.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tag/Tag/Edit/Form.php)"
"Gift Certificate","Gift Certificate","duplicate (91-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/edit/form.phtml, 90-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/view/form.phtml, 91-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/invoice/create.phtml)"
"Globally Editable","Globally Editable","duplicate (108-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/System.php, 109-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Catalog/Product/Attribute/Edit/Tab/System.php)"
"Grand Total","Grand Total","duplicate (93-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Edit/Tab/View/Orders.php, 101-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Order/Grid.php, 113-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Sales/Invoice/Grid.php, 83-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/cmemo/edit.phtml, 82-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/cmemo/view.phtml, 82-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/edit/form.phtml, 81-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/order/view/form.phtml, 82-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/invoice/create.phtml, 83-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/invoice/edit.phtml, 83-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/invoice/view.phtml)"
"Group Name","Group Name","duplicate (86-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Tax/Class/Grid/Group.php, 58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Group/Edit/Form.php, 59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Group/Edit/Form.php, 67-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Group/Grid.php)"
Guest,Guest,"duplicate (74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Customer/Online/Grid.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Review/Edit/Form.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Review/Grid/Filter/Type.php, 33-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Review/Grid/Renderer/Type.php)"
"Haven't been charged yet","Haven't been charged yet","duplicate (69-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/cmemo/edit.phtml, 68-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/cmemo/view.phtml, 69-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/invoice/edit.phtml, 68-/home/vasily/dev/magento/app/design/adminhtml/default/default/template/sales/invoice/view.phtml)"
Home,Home,"duplicate (40-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Widget/Breadcrumbs.php, 40-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml/Block/Widget/Breadcrumbs.php)"
