"%1 Reward points","%1 Reward points"
"Updated by moderator","Updated by moderator"
"Refunded from order #%1","Refunded from order #%1"
"Points voided at order #%1 refund.","Points voided at order #%1 refund."
"The invitation to %1 converted into a customer.","The invitation to %1 converted into a customer."
"The invitation to %1 converted into an order.","The invitation to %1 converted into an order."
"Signed up for newsletter with email %1","Signed up for newsletter with email %1"
"Redeemed for order #%1","Redeemed for order #%1"
"Earned points for order #%1","Earned points for order #%1"
"Reverted from incomplete order #%1","Reverted from incomplete order #%1"
"Registered as customer","Registered as customer"
"For submitting a product review","For submitting a product review"
"Earned promotion extra points from order #%1","Earned promotion extra points from order #%1"
"The customer earned %1 for this order.","The customer earned %1 for this order."
"%1 was deducted because of refund.","%1 was deducted because of refund."
"Add Reward Points","Add Reward Points"
"Customer earned promotion extra %1.","Customer earned promotion extra %1."
"The action ID you enter must be a numerical integer.","The action ID you enter must be a numerical integer."
"You don't have enough reward points to pay for this purchase.","You don't have enough reward points to pay for this purchase."
"Points to Currency","Points to Currency"
"Currency to Points","Currency to Points"
Each,Each
First,First
"""Minimum Reward Points Balance"" should be either a positive number or left empty.","""Minimum Reward Points Balance"" should be either a positive number or left empty."
"""Cap Reward Points Balance"" should be either a positive number or left empty.","""Cap Reward Points Balance"" should be either a positive number or left empty."
"""Minimum Reward Points Balance"" should be less or equal to ""Cap Reward Points Balance"".","""Minimum Reward Points Balance"" should be less or equal to ""Cap Reward Points Balance""."
"Reward Points Balance","Reward Points Balance"
"Refund Reward Points","Refund Reward Points"
"Reward Points refunded to customer","Reward Points refunded to customer"
Points,Points
Reason,Reason
"Expires on %1","Expires on %1"
"There is no balance history.","There is no balance history."
"Reward points balance Information","Reward points balance Information"
"Learn more","Learn more"
"Your balance is %1.","Your balance is %1."
"Current exchange rates:","Current exchange rates:"
"Each %1 can be redeemed for %2.","Each %1 can be redeemed for %2."
"Each %1 spent will earn %2.","Each %1 spent will earn %2."
None.,None.
"Balance limitations:","Balance limitations:"
"The balance is capped at %1.","The balance is capped at %1."
"Maximum balance is reached","Maximum balance is reached"
"Balance Redemption Threshold: %1.","Balance Redemption Threshold: %1."
"You do not have the minimum balance you need to redeem your rewards points.","You do not have the minimum balance you need to redeem your rewards points."
"Each earned reward points record expires in %1 days.","Each earned reward points record expires in %1 days."
"Refer to reward points history to see if and when a specific record expires.","Refer to reward points history to see if and when a specific record expires."
"Email Notification Settings","Email Notification Settings"
"Save Subscription Settings","Save Subscription Settings"
"Your current balance is %1.","Your current balance is %1."
"Reward Points Rates","Reward Points Rates"
"Amount Balance","Amount Balance"
"Check out now and earn %1 for this order.","Check out now and earn %1 for this order."
"Log in now and earn %1 for this order.","Log in now and earn %1 for this order."
"Register on our site now and earn %1.","Register on our site now and earn %1."
"Subscribe to our newsletter now and earn %1.","Subscribe to our newsletter now and earn %1."
"Send this invitation now and earn %s when your invitee signs up on our site.","Send this invitation now and earn %s when your invitee signs up on our site."
"You can reward up to %s invitee registration(s).","You can reward up to %s invitee registration(s)."
"Earn %s for purchases your invitees make.","Earn %s for purchases your invitees make."
"You can reward up to %s invitee purchase(s).","You can reward up to %s invitee purchase(s)."
"Submit a review now and earn %1 after the review is approved.","Submit a review now and earn %1 after the review is approved."
"You can reward up to %1 new reviews(s).","You can reward up to %1 new reviews(s)."
